STATIONID,HUC8,season,DRNAREA,US_L3NAME,Richness,richEPT,SHANdivers,DEV,has_aml,unconventional_density,conventional_density,IBI,Small,CG,FC,PR,SC,SH
20030416-0955-gawalters,2040104,spring,14.8785839102,North Central Appalachians,36,25,2.62,8.17770349531,0,0.0,0.0,91.5416,1,0.2,0.22857142857142856,0.17142857142857143,0.22857142857142856,0.17142857142857143
20030416-0839-gawalters,2040104,spring,2.57497318578,North Central Appalachians,25,15,2.22,1.14718452426,0,0.0,0.0,85.4866,1,0.12,0.16,0.32,0.24,0.16
20030430-0730-WQN,5020006,spring,2.64270210485,Central Appalachians,23,12,2.29,6.87911863119,0,0.0,0.0,59.9663,1,0.30434782608695654,0.17391304347826086,0.17391304347826086,0.2608695652173913,0.08695652173913043
20030430-1530-AAK,2050202,spring,8.87078938246,North Central Appalachians,39,26,3.21,0.0,0,0.0,0.0,95.3053,1,0.2894736842105263,0.13157894736842105,0.2631578947368421,0.21052631578947367,0.10526315789473684
20030430-1645-AAK,2050202,spring,6.16835145219,North Central Appalachians,33,21,2.77,0.251026642628,0,0.0,0.0,90.2701,1,0.3125,0.0625,0.34375,0.25,0.03125
20030430-1200-AAK,2050202,spring,8.60902521921,North Central Appalachians,28,20,2.53,0.258801261264,0,0.0,0.0,94.6745,1,0.17857142857142858,0.17857142857142858,0.25,0.21428571428571427,0.17857142857142858
20030501-1030-AAK,2050203,spring,16.8583226106,North Central Appalachians,30,22,2.74,0.0164915961575,0,0.0,0.0,92.8985,1,0.3103448275862069,0.13793103448275862,0.2413793103448276,0.2413793103448276,0.06896551724137931
20030501-1000-AAK,2050203,spring,16.8583226106,North Central Appalachians,32,22,2.55,0.0164915961575,0,0.0,0.0,94.3088,1,0.25,0.125,0.28125,0.25,0.09375
20030501-0900-AAK,2050203,spring,12.8915471678,North Central Appalachians,29,18,2.76,0.013179295327,0,0.0,0.0,84.1598,1,0.27586206896551724,0.13793103448275862,0.20689655172413793,0.2413793103448276,0.13793103448275862
20030505-1149-APF,2040106,spring,3.25484951302,North Central Appalachians,20,9,2.0,2.87453139088,0,0.0,0.0,57.7346,1,0.1,0.25,0.35,0.2,0.1
20030505-1336-GLW,2040106,spring,0.899087885697,North Central Appalachians,17,9,2.11,0.0,0,0.0,0.0,60.3286,1,0.11764705882352941,0.17647058823529413,0.35294117647058826,0.058823529411764705,0.23529411764705882
20030508-0876-WQN,5010006,spring,0.664507963622,Western Allegheny Plateau,31,17,2.73,5.60753094311,0,0.0,0.0,73.9331,1,0.3,0.13333333333333333,0.26666666666666666,0.23333333333333334,0.06666666666666667
20030508-0803-WQN,5010006,spring,7666.39910691,Western Allegheny Plateau,34,16,3.08,4.75935314131,1,0.0005217573392956619,3.3518995869701556,64.6485,0,0.2857142857142857,0.14285714285714285,0.2,0.37142857142857144,0.0
20030513-0869-WQN,5010004,spring,598.26155105,Erie Drift Plain,37,15,3.06,6.04108473851,0,0.0016715097238739725,1.57790517933703,62.9403,0,0.34210526315789475,0.15789473684210525,0.23684210526315788,0.23684210526315788,0.02631578947368421
20030514-1330-AAK,2050203,spring,9.23511227379,North Central Appalachians,34,22,2.73,2.27248970376,0,0.0,0.0,97.2701,1,0.23529411764705882,0.17647058823529413,0.23529411764705882,0.20588235294117646,0.14705882352941177
20030514-1725-GLW,2050203,spring,3.88746233004,North Central Appalachians,28,18,2.58,0.0,0,0.0,0.0,90.7428,1,0.25,0.17857142857142858,0.25,0.17857142857142858,0.14285714285714285
20030514-1215-GLW,2050203,spring,3.07178063886,North Central Appalachians,25,18,2.3,3.09738406808,0,0.0,0.0,91.8191,1,0.25,0.125,0.3333333333333333,0.125,0.16666666666666666
20030515-1035-APF,2050205,spring,37.4021950553,North Central Appalachians,26,20,2.62,0.385600928333,0,0.0,0.0,91.10835,0,0.28,0.16,0.28,0.24,0.04
20030515-0945-APF,2050205,spring,44.4136441238,North Central Appalachians,31,23,2.74,0.147192304616,0,0.0,0.0,96.2377,0,0.3333333333333333,0.13333333333333333,0.16666666666666666,0.26666666666666666,0.1
20030515-0900-AAK,2050201,spring,7.16613666807,North Central Appalachians,22,15,2.01,2.91458315372,0,0.0,0.1395452035481933,82.0001,1,0.13636363636363635,0.13636363636363635,0.36363636363636365,0.18181818181818182,0.18181818181818182
20030515-0840-APF,2050205,spring,11.7290347178,North Central Appalachians,27,18,2.61,0.224526009791,0,0.0,0.0,80.5805,1,0.3076923076923077,0.19230769230769232,0.2692307692307692,0.23076923076923078,0.0
20030520-1300-CLW,5010003,spring,3.36208053255,North Central Appalachians,35,23,2.96,0.614455202196,0,0.0,12.194829839160095,93.9953,1,0.17647058823529413,0.17647058823529413,0.23529411764705882,0.2647058823529412,0.14705882352941177
20030521-0800-CLW,5010003,spring,1.3663170309,North Central Appalachians,21,12,2.15,4.40029391816,0,0.0,0.0,65.5488,1,0.19047619047619047,0.14285714285714285,0.23809523809523808,0.19047619047619047,0.23809523809523808
20030521-0900-CLW,5010003,spring,6.20808523652,North Central Appalachians,32,20,2.41,5.0630391919,1,0.0,0.16108026257715485,85.0021,1,0.21875,0.15625,0.3125,0.15625,0.15625
20030521-1030-CLW,5010005,spring,3.84575923278,North Central Appalachians,32,22,2.91,2.59350368994,0,0.0,0.0,87.267,1,0.25806451612903225,0.1935483870967742,0.22580645161290322,0.22580645161290322,0.06451612903225806
20030816-0419-WQN,2050202,fall,267.489496523,North Central Appalachians,17,11,1.66,1.13164332679,0,0.0,0.003738464549070678,39.3575,0,0.23529411764705882,0.29411764705882354,0.11764705882352941,0.23529411764705882,0.11764705882352941
20030816-0434-WQN,2050203,fall,233.360492621,North Central Appalachians,33,20,2.91,0.818013641283,1,0.0,0.0,67.7335,0,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.19444444444444445,0.08333333333333333
20030820-0317-WQN,2050106,fall,392.79911762,Northern Allegheny Plateau,19,11,2.13,6.39684072455,0,0.0,0.0,50.2255,0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.3684210526315789,0.0
20030909-0903-WQN,5030101,fall,179.070551103,Western Allegheny Plateau,12,6,1.66,11.6397273159,1,0.0,0.011168782291006717,32.9501,0,0.38461538461538464,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.0
20030926-1000-tdaley,2050107,fall,1.66406942253,Northern Allegheny Plateau,14,7,1.79,3.59670495417,0,0.0,0.0,38.0881,1,0.35714285714285715,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.07142857142857142
20031006-0305-WQN,2050106,spring,7783.11182757,Northern Allegheny Plateau,24,13,2.67,5.34912667446,1,0.0003854499416766884,0.019272497083834418,59.0055,0,0.2692307692307692,0.19230769230769232,0.07692307692307693,0.4230769230769231,0.038461538461538464
20031006-0334-WQN,2050106,spring,211.133745746,Northern Allegheny Plateau,24,18,2.55,4.3287014938,0,0.0,0.0,83.0151,0,0.3333333333333333,0.125,0.16666666666666666,0.3333333333333333,0.041666666666666664
20031007-0318-WQN,2050106,spring,216.27847923,Northern Allegheny Plateau,21,16,2.38,3.36592786948,1,0.0,0.0,71.7036,0,0.38095238095238093,0.14285714285714285,0.047619047619047616,0.38095238095238093,0.047619047619047616
20031007-0332-WQN,2050105,spring,2570.31703497,Northern Allegheny Plateau,25,14,2.64,5.28196942366,1,0.00038905706432112243,0.04124004881803898,62.2938,0,0.4230769230769231,0.19230769230769232,0.15384615384615385,0.23076923076923078,0.0
20031014-0807-WQN,5010001,spring,549.218747289,North Central Appalachians,26,10,2.66,2.53752395539,1,0.0,0.5025320081704499,53.5823,0,0.3448275862068966,0.10344827586206896,0.27586206896551724,0.20689655172413793,0.06896551724137931
20031015-0410-WQN,2050205,spring,940.879215897,North Central Appalachians,31,20,2.83,1.9374968322,1,0.0,0.0021256713573944482,80.7296,0,0.2903225806451613,0.12903225806451613,0.12903225806451613,0.3870967741935484,0.06451612903225806
20031020-0868-WQN,5010003,spring,282.764414313,North Central Appalachians,22,12,2.35,3.8591936392,0,0.0,3.1828616135684045,58.5955,0,0.2727272727272727,0.09090909090909091,0.22727272727272727,0.36363636363636365,0.045454545454545456
20031021-0418-WQN,2050202,spring,1033.92681897,North Central Appalachians,33,20,2.96,1.38886461339,1,0.0,0.10929206780086313,70.4553,0,0.3333333333333333,0.1388888888888889,0.16666666666666666,0.2777777777777778,0.08333333333333333
20031021-0420-WQN,2050202,spring,272.035713334,North Central Appalachians,25,18,2.54,1.60445569528,1,0.0,0.05513981901921569,83.0435,0,0.28,0.08,0.16,0.32,0.16
20031021-0439-WQN,2050202,spring,365.985609256,North Central Appalachians,13,7,1.29,1.36966847646,1,0.0,0.26503774341616354,31.549,0,0.42857142857142855,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.14285714285714285
20031028-0830-WQN,5010003,spring,231.965176492,North Central Appalachians,21,12,2.42,2.40727716431,0,0.0,6.6647934978003835,61.0548,0,0.3181818181818182,0.09090909090909091,0.22727272727272727,0.2727272727272727,0.09090909090909091
20031028-0846-WQN,5010004,spring,816.052153696,Erie Drift Plain,30,18,2.89,7.27629195488,0,0.001225411875296055,1.5231869609929967,69.6365,0,0.3,0.2,0.1,0.3,0.1
20031029-0805-WQN,5010003,spring,3662.92822072,North Central Appalachians,25,10,2.28,3.98350399197,1,0.0,3.953667428720009,50.8745,0,0.2962962962962963,0.037037037037037035,0.14814814814814814,0.37037037037037035,0.14814814814814814
20031031-0900-AAK,2050106,spring,1.60097418094,Northern Allegheny Plateau,17,8,1.91,12.5443187574,0,0.0,0.0,48.0983,1,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.0,0.23529411764705882
20031105-0446-WQN,2050206,spring,22.0917910186,North Central Appalachians,26,22,2.6,2.39757812623,0,0.0,0.0,93.9388,1,0.34615384615384615,0.11538461538461539,0.23076923076923078,0.15384615384615385,0.15384615384615385
20031124-0190-WQN,2040106,spring,7.42203150652,North Central Appalachians,20,15,2.39,1.26059382658,0,0.0,0.0,75.63,1,0.23809523809523808,0.23809523809523808,0.14285714285714285,0.14285714285714285,0.23809523809523808
20031229-0340-WQN,2050106,spring,8.94585495753,Northern Allegheny Plateau,26,22,2.4,2.90321745211,0,0.0,0.0,93.074,1,0.2692307692307692,0.11538461538461539,0.15384615384615385,0.15384615384615385,0.3076923076923077
20031229-0336-WQN,2040103,spring,46.5026217706,Northern Allegheny Plateau,27,19,2.5,3.13511224409,0,0.0,0.0,90.63804999999999,0,0.2692307692307692,0.15384615384615385,0.07692307692307693,0.2692307692307692,0.23076923076923078
20031230-1400-AAK,5020005,spring,1.76342319035,Western Allegheny Plateau,12,3,1.17,77.150302181,0,0.0,0.0,23.8131,1,0.25,0.3333333333333333,0.25,0.08333333333333333,0.08333333333333333
20031230-1157-AAK,5030101,spring,5.26432097719,Western Allegheny Plateau,16,6,1.6,16.528034504,1,0.0,0.1899580219999773,36.1681,1,0.3125,0.25,0.1875,0.125,0.125
20031230-1053-AAK,5030101,spring,18.2344862061,Western Allegheny Plateau,18,4,1.12,8.68886653608,1,0.0,0.0,26.103,1,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.16666666666666666,0.05555555555555555
20031231-1000-AAK,5020005,spring,87.3775264081,Western Allegheny Plateau,16,5,1.8,20.3031844398,1,0.0,1.5907980657497136,40.8401,0,0.375,0.1875,0.3125,0.0625,0.0625
20031231-0845-AAK,5020005,spring,4.47169183144,Western Allegheny Plateau,23,17,2.28,8.69910625621,0,0.0,8.49790223307115,65.5186,1,0.30434782608695654,0.21739130434782608,0.13043478260869565,0.17391304347826086,0.17391304347826086
20040301-0830-tdaley,2050106,spring,1.23093642073,Northern Allegheny Plateau,19,16,2.2,5.23558567037,0,0.0,0.0,74.8996,1,0.2631578947368421,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.10526315789473684
20040303-0830-tdaley,2050106,spring,1.49254612806,Northern Allegheny Plateau,22,16,2.12,4.86378806302,0,0.0,0.0,66.2443,1,0.22727272727272727,0.22727272727272727,0.2727272727272727,0.13636363636363635,0.13636363636363635
20040303-0930-tdaley,2050106,spring,1.60850390683,Northern Allegheny Plateau,11,6,0.76,12.9537161513,0,0.0,0.0,26.9628,1,0.36363636363636365,0.45454545454545453,0.18181818181818182,0.0,0.0
20040303-1030-tdaley,2050106,spring,1.28051676969,Northern Allegheny Plateau,12,4,1.08,10.3853808576,0,0.0,0.0,26.6823,1,0.25,0.4166666666666667,0.25,0.08333333333333333,0.0
20040323-1350-AAK,2050106,spring,16.3142516473,Northern Allegheny Plateau,28,17,2.44,4.22678557904,0,0.0,0.061296099975600135,68.3126,1,0.4074074074074074,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814
20040323-1230-AAK,2050106,spring,94.4209478511,Northern Allegheny Plateau,19,16,2.14,4.54312907499,0,0.0,0.0,79.927,0,0.3888888888888889,0.1111111111111111,0.0,0.3333333333333333,0.16666666666666666
20040323-1115-AAK,2050106,spring,21.8374021253,Northern Allegheny Plateau,23,19,2.71,4.05088315229,0,0.0,0.0,77.331,1,0.3181818181818182,0.09090909090909091,0.18181818181818182,0.22727272727272727,0.18181818181818182
20040425-1000-dbogar,2040104,spring,5.79518595969,North Central Appalachians,22,14,2.47,2.87180170576,0,0.0,0.0,83.5868,1,0.22727272727272727,0.13636363636363635,0.3181818181818182,0.13636363636363635,0.18181818181818182
20040425-1100-dbogar,2040104,spring,5.19253759034,North Central Appalachians,20,16,2.22,2.91210875046,0,0.0,0.0,82.9528,1,0.25,0.1,0.35,0.15,0.15
20040427-1100-MAF,2050106,spring,4.54899701728,Northern Allegheny Plateau,8,5,0.68,4.44370877792,0,0.0,0.0,28.0191,1,0.5,0.125,0.125,0.125,0.125
20040427-1300-MAF,2050106,spring,0.477886603392,Northern Allegheny Plateau,20,16,2.32,3.88655462185,0,0.0,0.0,82.8313,1,0.2,0.3,0.25,0.1,0.15
20040430-1139-GLW,2050203,spring,86.4887484548,North Central Appalachians,21,13,2.4,1.15187313323,0,0.0,0.0,78.0411,0,0.25,0.15,0.2,0.35,0.05
20040505-1015-DSB,5010001,spring,12.6721425395,North Central Appalachians,28,15,2.45,0.453111906757,0,0.0,0.7102192839092789,77.0805,1,0.2857142857142857,0.07142857142857142,0.25,0.32142857142857145,0.07142857142857142
20040715-1000-tdaley,2050106,fall,80.4774786689,Northern Allegheny Plateau,23,12,2.61,10.6325636205,0,0.0,0.0,74.6266,0,0.21739130434782608,0.13043478260869565,0.30434782608695654,0.30434782608695654,0.043478260869565216
20040715-1100-tdaley,2050106,fall,80.6200028652,Northern Allegheny Plateau,20,11,2.47,10.6291894274,0,0.0,0.0,60.0263,0,0.3,0.2,0.2,0.3,0.0
20040816-1000-DSB,5010004,fall,3.37590433701,Erie Drift Plain,19,11,2.21,4.83946606883,0,0.0,6.5167723382485265,50.635,1,0.2777777777777778,0.2777777777777778,0.05555555555555555,0.3333333333333333,0.05555555555555555
20040817-1000-DSB,5010003,fall,20.864214014,Erie Drift Plain,22,12,2.49,5.30955271613,0,0.0,0.38343164974400457,49.0026,1,0.38095238095238093,0.3333333333333333,0.09523809523809523,0.19047619047619047,0.0
20040819-1600-DSB,5010006,fall,7.68568775474,Western Allegheny Plateau,20,7,2.29,7.45029868518,0,0.0,15.61343679698571,42.751,1,0.2631578947368421,0.15789473684210525,0.3157894736842105,0.2631578947368421,0.0
20040824-0955-AAK,2050202,fall,8.87078938246,North Central Appalachians,34,21,2.65,0.0,0,0.0,0.0,80.7876,1,0.17647058823529413,0.11764705882352941,0.3235294117647059,0.29411764705882354,0.08823529411764706
20040824-1223-AAK,2050203,fall,16.8583226106,North Central Appalachians,27,20,2.76,0.0164915961575,0,0.0,0.0,79.1775,1,0.23076923076923078,0.15384615384615385,0.34615384615384615,0.19230769230769232,0.07692307692307693
20040825-1000-AAK,2050202,fall,8.60902521921,North Central Appalachians,28,20,2.45,0.258801261264,0,0.0,0.0,77.909,1,0.18518518518518517,0.1111111111111111,0.2962962962962963,0.25925925925925924,0.14814814814814814
20040908-1515-TLD,2040104,fall,10.7740724045,North Central Appalachians,30,20,2.79,1.27696939288,0,0.0,0.0,89.9286,1,0.10344827586206896,0.20689655172413793,0.2413793103448276,0.27586206896551724,0.1724137931034483
20040908-1310-TLD,2040104,fall,7.5562923113,North Central Appalachians,31,20,2.85,9.66180859327,0,0.0,0.0,89.223,1,0.2,0.2,0.23333333333333334,0.23333333333333334,0.13333333333333333
20040913-1235-TLD,2040104,fall,7.02160454488,North Central Appalachians,30,19,2.41,0.191925913298,0,0.0,0.0,72.9886,1,0.20689655172413793,0.2413793103448276,0.13793103448275862,0.20689655172413793,0.20689655172413793
20040915-1205-tdaley,2040104,fall,2.57497318578,North Central Appalachians,27,17,2.66,1.14718452426,0,0.0,0.0,89.3275,1,0.18518518518518517,0.18518518518518517,0.25925925925925924,0.2222222222222222,0.14814814814814814
20040922-1510-TLD,2050107,fall,4.51548008356,Ridge and Valley,27,19,2.86,0.191552860893,0,0.0,0.0,88.8413,1,0.19230769230769232,0.19230769230769232,0.23076923076923078,0.19230769230769232,0.19230769230769232
20040923-1455-TLD,2050106,fall,8.94585495753,Northern Allegheny Plateau,27,21,2.24,2.90321745211,0,0.0,0.0,87.719,1,0.2692307692307692,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.15384615384615385
20040923-0920-TLD,2050101,fall,1.55324730296,Northern Allegheny Plateau,24,18,2.7,0.0,0,0.0,0.0,86.1618,1,0.25,0.16666666666666666,0.25,0.16666666666666666,0.16666666666666666
20050211-1700-dbogar,5010007,spring,81.9948921995,Western Allegheny Plateau,19,12,2.18,9.74832948818,1,0.0,9.403024741152127,51.7271,0,0.3157894736842105,0.2631578947368421,0.10526315789473684,0.21052631578947367,0.10526315789473684
20050419-0881-WQN,5010001,spring,5.50820686819,North Central Appalachians,33,21,2.79,1.53524760249,0,0.0,0.0,85.3571,1,0.29411764705882354,0.08823529411764706,0.23529411764705882,0.2647058823529412,0.11764705882352941
20050419-0454-WQN,2050202,spring,204.794759121,North Central Appalachians,25,17,2.13,1.21180856253,0,0.0,0.004882937455490082,81.9396,0,0.3333333333333333,0.08333333333333333,0.25,0.25,0.08333333333333333
20050420-0325-WQN,2050107,spring,20.1927169202,North Central Appalachians,31,22,2.72,0.64386217869,0,0.0,0.0,95.2118,1,0.3103448275862069,0.10344827586206896,0.20689655172413793,0.1724137931034483,0.20689655172413793
20050420-0453-WQN,2050205,spring,26.264610653,North Central Appalachians,22,19,2.27,0.517654046552,0,0.0,0.0,87.54005000000001,0,0.38095238095238093,0.09523809523809523,0.2857142857142857,0.19047619047619047,0.047619047619047616
20050427-0733-WQN,5020004,spring,8.94987081134,Central Appalachians,45,27,3.28,3.08312264322,0,0.0,0.3352003691716787,89.5135,1,0.18181818181818182,0.1590909090909091,0.22727272727272727,0.2727272727272727,0.13636363636363635
20050504-0878-WQN,5010008,spring,11.6088680153,Central Appalachians,30,20,2.65,2.44312946757,0,0.0,0.34456417238340276,80.5031,1,0.26666666666666666,0.13333333333333333,0.2,0.26666666666666666,0.13333333333333333
20050511-1200-APF,2050303,spring,59.1410156924,Ridge and Valley,26,19,2.37,6.16180768297,0,0.0,0.0,77.4146,0,0.4,0.2,0.08,0.24,0.08
20050511-1045-APF,2050303,spring,1.1554460919,Ridge and Valley,2,0,0.05,7.9671155967,0,0.0,0.0,5.3705,1,1.0,0.0,0.0,0.0,0.0
20050511-0197-WQN,2040103,spring,23.431464404,North Central Appalachians,28,17,2.49,4.8927758634,0,0.0,0.0,73.149,1,0.17857142857142858,0.17857142857142858,0.2857142857142857,0.2857142857142857,0.07142857142857142
